SAC Flow-T,,SAC Flow-G,,FlowRL,,DIME,,QSM,,SAC,,PPO,,MaxEntDP,,TD3,,Crossq,,SMPO,,,,QVPO,
0.238898608,3804.472698,0.191955872,3157.690008,0.303105355,2780.565599,0.451196732,3338.518003,0.872313721,1600.746726,0.56300819,3455.507347,,,0.960321822,4781.090554,0.849979848,3152.852121,0.968652533,6722.869955,,,,,0.736047275,4809.302326
0.243883169,3816.208083,0.194089034,3192.971578,0.308092909,2762.889202,0.459731176,3461.997212,0.878723981,1600.709019,0.568699615,3520.179751,,,0.971969257,4732.878437,0.862669444,2942.638944,0.972933742,6730.044843,,,,,0.761654629,4888.372093
0.247440834,3851.481273,0.199776269,3298.820476,0.309519207,2745.233753,0.466843512,3561.955375,0.885136037,1583.024242,0.574386252,3631.911006,,,0.983094453,4754.721147,0.880166801,3117.693684,0.984349733,6758.744395,,,,,0.781352594,4911.627907
0.251000294,3869.107394,0.201910629,3322.337333,0.313084652,2704.036309,0.476802459,3685.426204,0.889410142,1577.116748,0.578649584,3731.885927,,,0.991044002,4798.469178,0.892339259,3025.696432,0.99291258,6765.919283,,,,,0.796454366,4916.27907
0.253846306,3898.502417,0.20333154,3357.623092,0.313796903,2704.03212,0.490325056,3785.34666,0.893683649,1577.091609,0.583624568,3837.739016,,,1.000582534,4842.210253,0.899768424,3157.012416,0.996718479,6765.919283,,,,,0.818778726,4958.139535
0.258827276,3945.531941,0.205463505,3404.669375,0.317354568,2739.30531,0.50599099,3820.548625,0.897955959,1588.831184,0.590024653,3937.701368,,,,,0.913540532,3165.708686,,,,,,,0.835193697,5000
0.263808245,3992.561465,0.208306524,3463.476181,0.318776676,2762.826356,0.516677749,3791.073997,0.902227072,1612.335471,0.596431323,3972.957799,,,,,0.919351959,3025.578163,,,,,,,0.856204859,5032.55814
0.267367107,4016.069942,0.209724443,3528.173722,0.324466904,2839.263472,0.530212915,3767.464967,0.906499381,1624.075046,0.608537796,3990.533644,,,,,0.931545751,3134.981868,,,,,,,0.87196323,5041.860465
0.270924771,4051.343132,0.215417065,3581.081413,0.327314711,2851.011427,0.541611328,3743.868505,0.915046395,1624.02477,0.622067575,4019.865821,,,,,0.94162322,3266.286257,,,,,,,0.891661195,5041.860465
0.274483633,4074.851609,0.218974729,3616.354603,0.336570385,2886.251099,0.548025179,3708.536659,0.918607651,1624.003821,0.632037894,4031.571878,,,,,0.949553754,3130.52474,,,,,,,0.910045962,5046.511628
0.277329046,4110.128989,0.223244645,3651.623603,0.343695889,2856.79742,0.565116214,3737.847888,0.922880559,1629.861039,0.6377371,4019.773648,,,,,0.961219741,3257.443891,,,,,,,0.919894944,5051.162791
0.280886711,4145.402179,0.228222622,3728.064909,0.34653831,2921.486582,0.572949181,3755.448871,0.927862127,1671.008206,0.647705025,4055.009131,,,,,0.965457027,3257.425338,,,,,,,0.932370322,5037.209302
0.28302107,4168.919036,0.230356383,3757.464123,0.351516287,2997.927888,0.582205453,3784.806187,0.930709336,1688.638517,0.654117081,4037.324354,,,,,0.970738329,3112.918853,,,,,,,0.936966513,5074.418605
0.284443178,4192.440083,0.231778491,3780.985169,0.35578321,3062.608671,0.590036624,3820.054239,0.93213324,1694.512494,0.664809227,3954.908518,,,,,0.98503546,3077.829986,,,,,,,0.952724885,5032.55814
0.28657634,4227.721652,0.235336754,3810.376003,0.362188682,3109.629815,0.595019389,3849.436693,0.939251562,1735.647092,0.669797978,3925.467407,,,,,0.989283414,3178.511913,,,,,,,0.96126067,5074.418605
0.287287395,4239.482175,0.238895017,3839.766837,0.367172046,3133.129913,0.60213831,3884.688935,0.947798575,1735.596816,0.680478154,3960.6987,,,,,0.993009591,3353.626947,,,,,,,0.980958634,5083.72093
0.28941936,4286.528458,0.246015733,3857.372009,0.372867661,3156.625821,0.609970678,3908.172274,0.953495387,1747.328011,0.68830753,4013.593822,,,,,1.000963779,3441.157796,,,,,,,0.994090611,5102.325581
0.290839672,4327.696574,0.249576989,3857.35106,0.37927433,3191.882252,0.619228147,3925.764877,0.959190404,1776.706275,0.692578044,4042.980466,,,,,,,,,,,,,1,5116.27907
0.293686283,4351.209241,0.252425395,3863.216658,0.383544844,3221.268896,0.628486813,3931.592767,0.963462115,1794.328207,0.694710608,4084.144392,,,,,,,,,,,,,,
0.297956797,4380.595885,0.258118616,3910.241992,0.389238065,3268.29423,0.638460724,3908.004685,0.96915773,1817.824115,0.703963887,4142.91349,,,,,,,,,,,,,,
0.302943153,4374.6842,0.26167628,3945.515182,0.392082281,3315.336323,0.64344708,3902.093001,0.974141094,1841.324213,0.709660699,4154.644685,,,,,,,,,,,,,,
0.30792951,4368.772516,0.265944999,3992.548895,0.396352197,3350.605324,0.652705746,3907.920891,0.979839702,1835.408338,0.718922358,4131.060793,,,,,,,,,,,,,,
0.313627519,4368.738998,0.269499671,4057.233868,0.402046615,3385.865945,0.664096976,3954.912707,0.988389109,1811.828636,0.728181024,4136.888684,,,,,,,,,,,,,,
0.317187578,4380.482763,0.272346281,4080.746535,0.408454481,3409.357663,0.679762312,3995.997029,0.99479937,1811.790929,0.73102943,4142.754281,,,,,,,,,,,,,,
0.320034787,4398.113073,0.279465201,4115.998777,0.41486115,3444.614095,0.682610718,4001.862627,0.997648374,1811.77417,0.738876163,4025.061065,,,,,,,,,,,,,,
0.322881996,4415.743384,0.288722072,4139.473736,0.41913346,3456.353669,0.697559612,4084.127633,,,0.742442207,3977.981265,,,,,,,,,,,,,,
0.327153108,4439.247671,0.29726729,4157.070529,0.421981866,3462.219267,0.715360504,4136.964098,,,0.746725291,3883.838423,,,,,,,,,,,,,,
0.330713167,4450.991436,0.307948663,4180.537109,0.426251183,3503.370624,0.722483015,4136.922201,,,0.751002389,3848.519146,,,,,,,,,,,,,,
0.334274423,4450.970487,0.313644278,4204.033017,0.429810643,3520.996745,0.732451538,4166.275328,,,0.761679572,3913.162221,,,,,,,,,,,,,,
0.337124624,4439.189015,0.320052742,4221.642379,0.441908737,3620.925579,0.740286301,4166.229241,,,0.757407262,3901.422647,,,,,,,,,,,,,,
0.338549725,4433.298279,0.323612801,4233.386144,0.44333324,3620.9172,0.743848155,4160.325936,,,0.768806872,3866.061473,,,,,,,,,,,,,,
0.340681092,4486.226918,0.327883914,4256.890431,0.436214319,3585.664958,0.753815481,4201.443775,,,0.774510267,3813.086747,,,,,,,,,,,,,,
0.345660864,4545.021155,0.332866679,4286.272886,0.447606746,3620.892062,0.760220953,4248.464919,,,0.775940157,3760.137159,,,,,,,,,,,,,,
0.348507475,4568.533822,0.334999841,4321.554455,0.454728061,3632.614877,0.766627024,4289.603707,,,0.783056084,3824.801183,,,,,,,,,,,,,,
0.352063942,4615.571725,0.341409503,4327.399104,0.461133533,3679.636022,0.772321442,4324.864328,,,0.785184458,3907.141605,,,,,,,,,,,,,,
0.355619811,4668.491985,0.34568301,4327.373966,0.464692993,3697.262143,0.776593153,4342.486259,,,0.79300725,4024.742647,,,,,,,,,,,,,,
0.361314229,4703.752606,0.347107512,4327.365587,0.467541399,3703.12774,0.787282906,4283.599849,,,0.797272976,4101.188143,,,,,,,,,,,,,,
0.367009245,4733.13087,0.352805521,4327.332069,0.469677554,3708.997527,0.793698553,4230.620933,,,0.805099958,4177.61269,,,,,,,,,,,,,,
0.371992609,4756.630968,0.354230622,4321.441333,0.47608542,3732.489246,0.801539899,4165.868925,,,0.80652446,4177.60431,,,,,,,,,,,,,,
0.376267313,4744.841117,0.361351338,4339.046505,0.48106639,3779.51877,0.80795794,4089.360584,,,0.804396086,4095.263889,,,,,,,,,,,,,,
0.376267912,4738.958761,0.363485099,4368.445718,0.484627047,3785.380178,0.814375981,4012.852243,,,0.816486998,4265.781001,,,,,,,,,,,,,,
0.384102674,4738.912674,0.369892366,4397.819793,0.488900554,3785.355039,0.818655473,3954.00354,,,0.82360113,4348.092095,,,,,,,,,,,,,,
0.388377378,4727.122823,0.372026127,4427.219006,0.49317406,3785.329901,0.822218525,3936.335522,,,0.810793777,4218.755667,,,,,,,,,,,,,,
0.394788237,4721.202759,0.375587383,4427.198058,0.496021868,3797.077855,0.826491433,3942.19274,,,0.827880622,4289.243392,,,,,,,,,,,,,,
0.39835069,4709.417097,0.37914804,4433.059466,0.501715687,3838.220833,0.832184055,3995.10043,,,0.832159516,4236.277045,,,,,,,,,,,,,,
0.40546961,4744.669339,0.386977416,4485.954587,0.504562896,3855.851143,0.835742318,4024.491264,,,0.838580549,4130.356922,,,,,,,,,,,,,,
0.40902907,4762.29546,0.390535679,4515.345421,0.5059868,3861.72512,0.840724485,4059.756075,,,0.844996196,4077.378006,,,,,,,,,,,,,,
0.414725284,4779.909011,0.394095139,4532.971542,0.509547457,3867.586528,0.846417107,4112.663765,,,0.853546801,4042.033591,,,,,,,,,,,,,,
0.418285342,4791.652776,0.396230695,4544.723685,0.512396462,3867.569769,0.851398077,4159.693289,,,0.854259052,4042.029401,,,,,,,,,,,,,,
0.421843605,4821.04361,0.401214059,4568.223783,0.51738222,3867.540441,0.859225059,4236.117836,,,0.85497669,3989.084003,,,,,,,,,,,,,,
0.423265115,4850.447012,0.404061866,4579.971737,0.522367978,3867.511113,0.867763693,4318.42055,,,0.863518317,4041.974935,,,,,,,,,,,,,,
0.426822779,4885.720203,0.409761073,4568.173507,0.527353137,3873.364142,0.872031215,4377.218977,,,0.868488513,4194.886875,,,,,,,,,,,,,,
0.431803749,4932.749726,0.41545968,4562.257633,0.538744367,3920.355958,0.875585886,4441.903949,,,0.872753641,4277.214727,,,,,,,,,,,,,,
0.43465036,4956.262393,0.423293844,4568.093902,0.540167074,3937.994648,0.886265464,4483.017599,,,0.876304123,4383.076195,,,,,,,,,,,,,,
0.437499364,4956.245634,0.427565556,4585.715833,0.533759208,3914.50293,0.901927208,4559.396059,,,0.880572243,4435.992265,,,,,,,,,,,,,,
0.443197373,4956.212117,0.436110175,4609.194983,0.538740776,3955.650097,0.894093642,4547.677433,,,0.892670936,4530.038743,,,,,,,,,,,,,,
0.446760424,4938.544099,0.439670234,4620.938747,0.543722943,3990.914908,0.907622823,4582.891967,,,0.899075809,4582.942244,,,,,,,,,,,,,,
0.448897776,4932.649173,0.441806987,4620.926178,0.54657075,4002.662862,0.924002804,4600.442673,,,0.908338665,4547.593639,,,,,,,,,,,,,,
0.45103453,4932.636604,0.446078698,4638.548109,0.548705109,4026.179718,0.934688366,4582.732758,,,0.914756706,4471.085297,,,,,,,,,,,,,,
0.454592194,4967.909794,0.450349811,4662.052397,0.552978018,4032.036937,0.94394823,4576.795935,,,0.918322152,4429.887853,,,,,,,,,,,,,,
0.455303248,4979.670318,0.458892635,4703.178615,0.560812182,4037.873206,0.953208093,4570.859113,,,0.922598053,4406.333289,,,,,,,,,,,,,,
0.458151654,4985.535915,0.455333175,4685.552494,0.568646944,4037.827119,0.961753909,4582.573549,,,0.928291872,4447.476267,,,,,,,,,,,,,,
0.463136814,4991.388944,0.462451497,4726.687093,0.571495949,4037.81036,0.973859785,4606.03175,,,0.934696746,4500.379768,,,,,,,,,,,,,,
0.468123769,4979.594903,0.470285661,4732.523362,0.575767062,4061.314648,0.9824062,4611.86383,,,0.93896726,4529.766412,,,,,,,,,,,,,,
0.470260522,4979.582334,0.477405179,4761.893247,0.583597634,4102.445056,0.988818854,4588.296696,,,0.946084983,4576.783366,,,,,,,,,,,,,,
0.473109527,4979.565575,0.482387945,4791.275702,0.587869944,4114.184631,0.993092361,4588.271558,,,0.95177581,4647.338126,,,,,,,,,,,,,,
0.475957334,4991.313529,0.488084158,4808.889253,0.592855104,4120.03766,0.994516863,4588.263179,,,0.95675259,4735.544145,,,,,,,,,,,,,,
0.480228447,5014.817816,0.493069318,4814.742282,0.598555507,4096.474716,0.709669079,4072.291695,,,0.958883358,4794.35514,,,,,,,,,,,,,,
0.483787309,5038.326294,0.495206071,4814.729713,0.60211796,4084.689054,,,,,0.964572389,4882.55697,,,,,,,,,,,,,,
0.488058421,5061.830581,0.501613937,4838.221431,0.605679215,4084.668106,,,,,0.968836918,4970.767178,,,,,,,,,,,,,,
0.491616684,5091.221415,0.510153768,4908.759432,0.611380217,4055.222806,,,,,0.980942793,4994.225379,,,,,,,,,,,,,,
0.49517794,5091.200466,0.511577672,4914.633409,0.617080022,4037.542219,,,,,0.989491004,4982.41039,,,,,,,,,,,,,,
0.500165494,5073.524069,0.516561635,4932.251151,0.623492078,4019.857442,,,,,0.994476163,4988.263418,,,,,,,,,,,,,,
0.505155441,5032.318246,0.518697789,4938.120938,0.626341681,4013.958327,,,,,,,,,,,,,,,,,,,,
0.509431941,5002.881325,0.522971296,4938.0958,0.633467185,3984.504647,,,,,,,,,,,,,,,,,,,,
0.510856443,5002.872946,0.525109247,4926.318518,0.635603938,3984.492078,,,,,,,,,,,,,,,,,,,,
0.516553255,5014.604141,0.527246,4926.305948,0.641301947,3984.45856,,,,,,,,,,,,,,,,,,,,
0.518688811,5026.356285,0.534369709,4914.499338,0.646999956,3984.425043,,,,,,,,,,,,,,,,,,,,
0.525096079,5055.73036,0.545052877,4920.318849,0.653410217,3984.387335,,,,,,,,,,,,,,,,,,,,
0.527231037,5073.36486,0.552173593,4937.924021,0.65554697,3984.374766,,,,,,,,,,,,,,,,,,,,
0.5336401,5085.091865,0.557871004,4943.77286,0.664803242,4013.732082,,,,,,,,,,,,,,,,,,,,
0.539337511,5090.940704,0.568552376,4967.23944,0.671216495,3984.282593,,,,,,,,,,,,,,,,,,,,
0.543611018,5090.915566,0.576385343,4984.840423,0.674067894,3960.736408,,,,,,,,,,,,,,,,,,,,
0.545034323,5102.671899,0.595612533,5020.021439,0.680472767,4013.639909,,,,,,,,,,,,,,,,,,,,
0.545745975,5108.550066,0.587067315,5002.424647,0.681894875,4037.160955,,,,,,,,,,,,,,,,,,,,
0.547881532,5120.30221,0.598463333,5002.357611,0.684033424,4019.501316,,,,,,,,,,,,,,,,,,,,
0.554996861,5190.84859,0.607012142,4984.660265,0.694711206,4078.262035,,,,,,,,,,,,,,,,,,,,
0.55784407,5208.478901,0.612712546,4961.097322,0.699691577,4131.173916,,,,,,,,,,,,,,,,,,,,
0.559267375,5220.235234,0.616275597,4943.429304,0.703251037,4148.800036,,,,,,,,,,,,,,,,,,,,
0.567099145,5249.60093,0.621974205,4937.51343,0.710368761,4195.816991,,,,,,,,,,,,,,,,,,,,
0.569947551,5255.466527,0.629096716,4937.471532,0.715353321,4207.552376,,,,,,,,,,,,,,,,,,,,
0.57635422,5290.722959,0.636931478,4937.425446,0.718914577,4207.531427,,,,,,,,,,,,,,,,,,,,
0.57635422,5290.722959,0.642629488,4937.391928,0.724611389,4219.262623,,,,,,,,,,,,,,,,,,,,
0.578489178,5308.357459,0.644766241,4937.379359,0.731018657,4248.636697,,,,,,,,,,,,,,,,,,,,
0.583471943,5337.739913,0.648325701,4955.00548,0.7331596,4207.447633,,,,,,,,,,,,,,,,,,,,
0.587741859,5373.008914,0.65188576,4966.749244,0.733871851,4207.443443,,,,,,,,,,,,,,,,,,,,
0.589878014,5378.878701,0.657582572,4978.480439,0.738145358,4207.418305,,,,,,,,,,,,,,,,,,,,
0.596998131,5402.36623,0.660431576,4978.46368,0.740993165,4219.166259,,,,,,,,,,,,,,,,,,,,
0.551439795,5149.693044,0.668268134,4960.770524,0.745266074,4225.023477,,,,,,,,,,,,,,,,,,,,
0.600556992,5425.874707,0.675392441,4943.081558,0.750257218,4172.052941,,,,,,,,,,,,,,,,,,,,
0.603404201,5443.505018,0.683227204,4943.035471,0.751682319,4166.162205,,,,,,,,,,,,,,,,,,,,
0.604824514,5484.673134,0.691059572,4966.51881,0.756668676,4160.250521,,,,,,,,,,,,,,,,,,,,
0.607671124,5508.185801,0.703164849,4995.859367,0.758805429,4160.237952,,,,,,,,,,,,,,,,,,,,
0.611231183,5519.929565,0.708150008,5001.712395,0.768064694,4160.183485,,,,,,,,,,,,,,,,,,,,
0.616216342,5525.782593,0.718834973,4989.884837,0.774474954,4160.145778,,,,,,,,,,,,,,,,,,,,
0.6212021,5525.753265,0.730231589,4983.935445,0.776611109,4166.015565,,,,,,,,,,,,,,,,,,,,
0.624763356,5525.732317,0.733793444,4978.03214,0.785869177,4177.725812,,,,,,,,,,,,,,,,,,,,
0.626900708,5519.837391,0.742341654,4966.21715,0.792275846,4212.982243,,,,,,,,,,,,,,,,,,,,
0.630461964,5519.816443,0.743766157,4966.208771,0.800111805,4201.171444,,,,,,,,,,,,,,,,,,,,
0.631886466,5519.808063,0.747328011,4960.305466,0.802250953,4177.629449,,,,,,,,,,,,,,,,,,,,
0.636158776,5531.547638,0.753028414,4936.742522,0.806526854,4154.074885,,,,,,,,,,,,,,,,,,,,
0.639005386,5555.060305,0.754452916,4936.734143,0.811516802,4112.869061,,,,,,,,,,,,,,,,,,,,
0.640428691,5566.816638,0.759438674,4936.704815,0.815079254,4101.0834,,,,,,,,,,,,,,,,,,,,
0.644701001,5578.556213,0.767983294,4960.183964,0.824337322,4112.793646,,,,,,,,,,,,,,,,,,,,
0.651110663,5584.400862,0.780799625,5001.285045,0.83074459,4142.167721,,,,,,,,,,,,,,,,,,,,
0.653959667,5584.384103,0.787207491,5024.776763,0.837151857,4171.541796,,,,,,,,,,,,,,,,,,,,
0.658948418,5554.942993,0.772254407,4983.688252,0.845694681,4212.668015,,,,,,,,,,,,,,,,,,,,
0.661799817,5531.396808,0.794327608,5048.264292,0.849965794,4236.172303,,,,,,,,,,,,,,,,,,,,
0.666074521,5519.606957,0.806431688,5089.369562,0.854236308,4265.558947,,,,,,,,,,,,,,,,,,,,
0.671774325,5501.92637,0.809992345,5095.23097,0.857083517,4283.189257,,,,,,,,,,,,,,,,,,,,
0.675335581,5501.905421,0.819250413,5106.941217,0.859219672,4289.059044,,,,,,,,,,,,,,,,,,,,
0.680321938,5495.993737,0.824237368,5095.147176,0.865631728,4271.374268,,,,,,,,,,,,,,,,,,,,
0.686022341,5472.430793,0.831360477,5089.222922,0.872047375,4218.395352,,,,,,,,,,,,,,,,,,,,
0.688871345,5472.414035,0.837771935,5077.420502,0.87917228,4194.824029,,,,,,,,,,,,,,,,,,,,
0.696706108,5472.367948,0.850592455,5077.345087,0.882023081,4177.160201,,,,,,,,,,,,,,,,,,,,
0.700977221,5495.872235,0.85985172,5077.290621,0.888433341,4177.122493,,,,,,,,,,,,,,,,,,,,
0.706672836,5519.368143,0.868399332,5071.357988,0.891991604,4206.513327,,,,,,,,,,,,,,,,,,,,
0.711659192,5513.456459,0.881218057,5088.929642,0.896271096,4147.664624,,,,,,,,,,,,,,,,,,,,
0.718070051,5507.536395,0.889049827,5118.295338,0.901261044,4106.458801,,,,,,,,,,,,,,,,,,,,
0.720919055,5507.519636,0.893322137,5130.034912,0.904825891,4071.143714,,,,,,,,,,,,,,,,,,,,
0.728039173,5531.007165,0.897595644,5130.009774,0.914792618,4118.143909,,,,,,,,,,,,,,,,,,,,
0.730174729,5542.759309,0.906146249,5094.665359,0.916926977,4141.660766,,,,,,,,,,,,,,,,,,,,
0.733023734,5542.74255,0.913270555,5076.976392,0.92476174,4141.614679,,,,,,,,,,,,,,,,,,,,
0.736586785,5525.074532,0.918256912,5071.064708,0.933315936,4070.976125,,,,,,,,,,,,,,,,,,,,
0.738011287,5525.066153,0.92324267,5071.03538,0.936878987,4053.308107,,,,,,,,,,,,,,,,,,,,
0.742284794,5525.041014,0.928940679,5071.001862,0.946838533,4170.896581,,,,,,,,,,,,,,,,,,,,
0.747267559,5554.423469,0.933213587,5076.85908,0.951820699,4206.161391,,,,,,,,,,,,,,,,,,,,
0.752250325,5583.805923,0.937486496,5082.716298,0.957519307,4200.245517,,,,,,,,,,,,,,,,,,,,
0.760793747,5619.049785,0.943183308,5094.447494,0.963221506,4159.035504,,,,,,,,,,,,,,,,,,,,
0.766491756,5619.016267,0.947455617,5106.187068,0.96678336,4153.132199,,,,,,,,,,,,,,,,,,,,
0.772189765,5618.98275,0.953863484,5129.678787,0.97390228,4188.384441,,,,,,,,,,,,,,,,,,,,
0.777887774,5618.949232,0.957424141,5135.540195,0.978172795,4217.771085,,,,,,,,,,,,,,,,,,,,
0.783586981,5607.151001,0.963121551,5141.389033,0.984581259,4235.380447,,,,,,,,,,,,,,,,,,,,
0.789284391,5612.99984,0.970246457,5117.81771,0.991700778,4264.750332,,,,,,,,,,,,,,,,,,,,
0.792845048,5618.861248,0.973810107,5094.267336,0.99312528,4264.741953,,,,,,,,,,,,,,,,,,,,
0.794980605,5630.613392,0.979509313,5082.469105,0.995974285,4264.725194,,,,,,,,,,,,,,,,,,,,
0.797116161,5642.365536,0.984495669,5076.557421,,,,,,,,,,,,,,,,,,,,,,
0.804950325,5648.201805,0.99446539,5094.145834,,,,,,,,,,,,,,,,,,,,,,
0.80637363,5659.958139,0.995889892,5094.137455,,,,,,,,,,,,,,,,,,,,,,
0.809220241,5683.470806,,,,,,,,,,,,,,,,,,,,,,,,
0.814915856,5706.966714,,,,,,,,,,,,,,,,,,,,,,,,
0.817050813,5724.601214,,,,,,,,,,,,,,,,,,,,,,,,
0.821323722,5730.458432,,,,,,,,,,,,,,,,,,,,,,,,
0.828445036,5742.181248,,,,,,,,,,,,,,,,,,,,,,,,
0.839128205,5748.000759,,,,,,,,,,,,,,,,,,,,,,,,
0.844114561,5742.089074,,,,,,,,,,,,,,,,,,,,,,,,
0.832716747,5759.803179,,,,,,,,,,,,,,,,,,,,,,,,
0.844115758,5730.324362,,,,,,,,,,,,,,,,,,,,,,,,
0.851950521,5730.278275,,,,,,,,,,,,,,,,,,,,,,,,
0.858360781,5730.240567,,,,,,,,,,,,,,,,,,,,,,,,
0.86406298,5689.030554,,,,,,,,,,,,,,,,,,,,,,,,
0.866913181,5677.249083,,,,,,,,,,,,,,,,,,,,,,,,
0.870475036,5671.345778,,,,,,,,,,,,,,,,,,,,,,,,
0.878309798,5671.299691,,,,,,,,,,,,,,,,,,,,,,,,
0.881158803,5671.282932,,,,,,,,,,,,,,,,,,,,,,,,
0.884720058,5671.261983,,,,,,,,,,,,,,,,,,,,,,,,
0.888280716,5677.123391,,,,,,,,,,,,,,,,,,,,,,,,
0.895401431,5694.728563,,,,,,,,,,,,,,,,,,,,,,,,
0.897539382,5682.951281,,,,,,,,,,,,,,,,,,,,,,,,
0.902527534,5659.392528,,,,,,,,,,,,,,,,,,,,,,,,
0.906802836,5641.72032,,,,,,,,,,,,,,,,,,,,,,,,
0.910364092,5641.699371,,,,,,,,,,,,,,,,,,,,,,,,
0.91534985,5641.670043,,,,,,,,,,,,,,,,,,,,,,,,
0.921045465,5665.165952,,,,,,,,,,,,,,,,,,,,,,,,
0.925317775,5676.905526,,,,,,,,,,,,,,,,,,,,,,,,
0.928877833,5688.649291,,,,,,,,,,,,,,,,,,,,,,,,
0.935997352,5718.019176,,,,,,,,,,,,,,,,,,,,,,,,
0.941694164,5729.750371,,,,,,,,,,,,,,,,,,,,,,,,
0.94525542,5729.729422,,,,,,,,,,,,,,,,,,,,,,,,
0.952376734,5741.452238,,,,,,,,,,,,,,,,,,,,,,,,
0.960210898,5747.288508,,,,,,,,,,,,,,,,,,,,,,,,
0.965909506,5741.372634,,,,,,,,,,,,,,,,,,,,,,,,
0.968047456,5729.595352,,,,,,,,,,,,,,,,,,,,,,,,
0.972323357,5706.040787,,,,,,,,,,,,,,,,,,,,,,,,
0.975886409,5688.37277,,,,,,,,,,,,,,,,,,,,,,,,
0.978736012,5682.473654,,,,,,,,,,,,,,,,,,,,,,,,
0.980873364,5676.578729,,,,,,,,,,,,,,,,,,,,,,,,
0.985859122,5676.549401,,,,,,,,,,,,,,,,,,,,,,,,
0.987995875,5676.536831,,,,,,,,,,,,,,,,,,,,,,,,
0.991557131,5676.515883,,,,,,,,,,,,,,,,,,,,,,,,
0.993693884,5676.503314,,,,,,,,,,,,,,,,,,,,,,,,
0.995118386,5676.494934,,,,,,,,,,,,,,,,,,,,,,,,
0.996542889,5676.486555,,,,,,,,,,,,,,,,,,,,,,,,
